District,Number_of_Cases,Week_Start_Date,Month,Year,Week,Week_End_Date
Colombo,38,1/13/2007,1,2007,3,1/19/2007
Galle,4,1/13/2007,1,2007,3,1/19/2007
Gampaha,16,1/13/2007,1,2007,3,1/19/2007
Hambantota,1,1/13/2007,1,2007,3,1/19/2007
Jaffna,0,1/13/2007,1,2007,3,1/19/2007
Kalmunai,0,1/13/2007,1,2007,3,1/19/2007
Kalutara,6,1/13/2007,1,2007,3,1/19/2007
Kandy,14,1/13/2007,1,2007,3,1/19/2007
Kegalle,7,1/13/2007,1,2007,3,1/19/2007
Kilinochchi,0,1/13/2007,1,2007,3,1/19/2007
Kurunegala,10,1/13/2007,1,2007,3,1/19/2007
Mannar,2,1/13/2007,1,2007,3,1/19/2007
Matale,7,1/13/2007,1,2007,3,1/19/2007
Matara,4,1/13/2007,1,2007,3,1/19/2007
Monaragala,1,1/13/2007,1,2007,3,1/19/2007
Mullaitivu,0,1/13/2007,1,2007,3,1/19/2007
Nuwara Eliya,2,1/13/2007,1,2007,3,1/19/2007
Polonnaruwa,2,1/13/2007,1,2007,3,1/19/2007
Puttalam,11,1/13/2007,1,2007,3,1/19/2007
Ratnapura,2,1/13/2007,1,2007,3,1/19/2007
Trincomalee,2,1/13/2007,1,2007,3,1/19/2007
Vavuniya,0,1/13/2007,1,2007,3,1/19/2007
Ampara,0,1/20/2007,1,2007,4,1/26/2007
Anuradhapura,2,1/20/2007,1,2007,4,1/26/2007
Badulla,1,1/20/2007,1,2007,4,1/26/2007
Batticaloa,0,1/20/2007,1,2007,4,1/26/2007
Colombo,52,1/20/2007,1,2007,4,1/26/2007
Galle,3,1/20/2007,1,2007,4,1/26/2007
Gampaha,12,1/20/2007,1,2007,4,1/26/2007
Hambantota,1,1/20/2007,1,2007,4,1/26/2007
Jaffna,0,1/20/2007,1,2007,4,1/26/2007
Kalmunai,0,1/20/2007,1,2007,4,1/26/2007
Kalutara,15,1/20/2007,1,2007,4,1/26/2007
Kandy,17,1/20/2007,1,2007,4,1/26/2007
Kegalle,5,1/20/2007,1,2007,4,1/26/2007
Kilinochchi,0,1/20/2007,1,2007,4,1/26/2007
Kurunegala,6,1/20/2007,1,2007,4,1/26/2007
Mannar,0,1/20/2007,1,2007,4,1/26/2007
Matale,4,1/20/2007,1,2007,4,1/26/2007
Matara,4,1/20/2007,1,2007,4,1/26/2007
Monaragala,3,1/20/2007,1,2007,4,1/26/2007
Mullaitivu,0,1/20/2007,1,2007,4,1/26/2007
Nuwara Eliya,3,1/20/2007,1,2007,4,1/26/2007
Polonnaruwa,2,1/20/2007,1,2007,4,1/26/2007
Puttalam,8,1/20/2007,1,2007,4,1/26/2007
Ratnapura,2,1/20/2007,1,2007,4,1/26/2007
Trincomalee,2,1/20/2007,1,2007,4,1/26/2007
Vavuniya,2,1/20/2007,1,2007,4,1/26/2007
Ampara,0,1/27/2007,1,2007,5,2/2/2007
Anuradhapura,2,1/27/2007,1,2007,5,2/2/2007
Badulla,1,1/27/2007,1,2007,5,2/2/2007
Batticaloa,1,1/27/2007,1,2007,5,2/2/2007
Colombo,69,1/27/2007,1,2007,5,2/2/2007
Galle,4,1/27/2007,1,2007,5,2/2/2007
Gampaha,12,1/27/2007,1,2007,5,2/2/2007
Hambantota,1,1/27/2007,1,2007,5,2/2/2007
Jaffna,0,1/27/2007,1,2007,5,2/2/2007
Kalmunai,0,1/27/2007,1,2007,5,2/2/2007
Kalutara,12,1/27/2007,1,2007,5,2/2/2007
Kandy,16,1/27/2007,1,2007,5,2/2/2007
Kegalle,2,1/27/2007,1,2007,5,2/2/2007
Kilinochchi,0,1/27/2007,1,2007,5,2/2/2007
Kurunegala,6,1/27/2007,1,2007,5,2/2/2007
Mannar,0,1/27/2007,1,2007,5,2/2/2007
Matale,4,1/27/2007,1,2007,5,2/2/2007
Matara,6,1/27/2007,1,2007,5,2/2/2007
Monaragala,0,1/27/2007,1,2007,5,2/2/2007
Mullaitivu,0,1/27/2007,1,2007,5,2/2/2007
Nuwara Eliya,1,1/27/2007,1,2007,5,2/2/2007
Polonnaruwa,1,1/27/2007,1,2007,5,2/2/2007
Puttalam,2,1/27/2007,1,2007,5,2/2/2007
Ratnapura,3,1/27/2007,1,2007,5,2/2/2007
Trincomalee,1,1/27/2007,1,2007,5,2/2/2007
Vavuniya,0,1/27/2007,1,2007,5,2/2/2007
Ampara,0,2/3/2007,2,2007,6,2/9/2007
Anuradhapura,1,2/3/2007,2,2007,6,2/9/2007
Badulla,1,2/3/2007,2,2007,6,2/9/2007
Batticaloa,0,2/3/2007,2,2007,6,2/9/2007
Colombo,36,2/3/2007,2,2007,6,2/9/2007
Galle,4,2/3/2007,2,2007,6,2/9/2007
Gampaha,19,2/3/2007,2,2007,6,2/9/2007
Hambantota,2,2/3/2007,2,2007,6,2/9/2007
Jaffna,0,2/3/2007,2,2007,6,2/9/2007
Kalmunai,0,2/3/2007,2,2007,6,2/9/2007
Kalutara,8,2/3/2007,2,2007,6,2/9/2007
Kandy,10,2/3/2007,2,2007,6,2/9/2007
Kegalle,3,2/3/2007,2,2007,6,2/9/2007
Kilinochchi,0,2/3/2007,2,2007,6,2/9/2007
Kurunegala,8,2/3/2007,2,2007,6,2/9/2007
Mannar,1,2/3/2007,2,2007,6,2/9/2007
Matale,2,2/3/2007,2,2007,6,2/9/2007
Matara,2,2/3/2007,2,2007,6,2/9/2007
Monaragala,0,2/3/2007,2,2007,6,2/9/2007
Mullaitivu,0,2/3/2007,2,2007,6,2/9/2007
Nuwara Eliya,0,2/3/2007,2,2007,6,2/9/2007
Polonnaruwa,0,2/3/2007,2,2007,6,2/9/2007
Puttalam,4,2/3/2007,2,2007,6,2/9/2007
Ratnapura,4,2/3/2007,2,2007,6,2/9/2007
Trincomalee,1,2/3/2007,2,2007,6,2/9/2007
Vavuniya,2,2/3/2007,2,2007,6,2/9/2007
Ampara,0,2/10/2007,2,2007,7,2/16/2007
Anuradhapura,1,2/10/2007,2,2007,7,2/16/2007
Badulla,1,2/10/2007,2,2007,7,2/16/2007
Batticaloa,0,2/10/2007,2,2007,7,2/16/2007
Colombo,42,2/10/2007,2,2007,7,2/16/2007
Galle,0,2/10/2007,2,2007,7,2/16/2007
Gampaha,5,2/10/2007,2,2007,7,2/16/2007
Hambantota,2,2/10/2007,2,2007,7,2/16/2007
Jaffna,0,2/10/2007,2,2007,7,2/16/2007
Kalmunai,0,2/10/2007,2,2007,7,2/16/2007
Kalutara,3,2/10/2007,2,2007,7,2/16/2007
Kandy,5,2/10/2007,2,2007,7,2/16/2007
Kegalle,2,2/10/2007,2,2007,7,2/16/2007
Kilinochchi,0,2/10/2007,2,2007,7,2/16/2007
Kurunegala,2,2/10/2007,2,2007,7,2/16/2007
Mannar,0,2/10/2007,2,2007,7,2/16/2007
Matale,4,2/10/2007,2,2007,7,2/16/2007
Matara,2,2/10/2007,2,2007,7,2/16/2007
Monaragala,0,2/10/2007,2,2007,7,2/16/2007
Mullaitivu,0,2/10/2007,2,2007,7,2/16/2007
Nuwara Eliya,0,2/10/2007,2,2007,7,2/16/2007
Polonnaruwa,2,2/10/2007,2,2007,7,2/16/2007
Puttalam,2,2/10/2007,2,2007,7,2/16/2007
Ratnapura,2,2/10/2007,2,2007,7,2/16/2007
Trincomalee,0,2/10/2007,2,2007,7,2/16/2007
Vavuniya,0,2/10/2007,2,2007,7,2/16/2007
Ampara,0,2/17/2007,2,2007,8,2/23/2007
Anuradhapura,1,2/17/2007,2,2007,8,2/23/2007
Badulla,0,2/17/2007,2,2007,8,2/23/2007
Batticaloa,1,2/17/2007,2,2007,8,2/23/2007
Colombo,28,2/17/2007,2,2007,8,2/23/2007
Galle,4,2/17/2007,2,2007,8,2/23/2007
Gampaha,8,2/17/2007,2,2007,8,2/23/2007
Hambantota,1,2/17/2007,2,2007,8,2/23/2007
Jaffna,0,2/17/2007,2,2007,8,2/23/2007
Kalmunai,0,2/17/2007,2,2007,8,2/23/2007
Kalutara,7,2/17/2007,2,2007,8,2/23/2007
Kandy,5,2/17/2007,2,2007,8,2/23/2007
Kegalle,2,2/17/2007,2,2007,8,2/23/2007
Kilinochchi,0,2/17/2007,2,2007,8,2/23/2007
Kurunegala,4,2/17/2007,2,2007,8,2/23/2007
Mannar,0,2/17/2007,2,2007,8,2/23/2007
Matale,0,2/17/2007,2,2007,8,2/23/2007
Matara,2,2/17/2007,2,2007,8,2/23/2007
Monaragala,0,2/17/2007,2,2007,8,2/23/2007
Mullaitivu,0,2/17/2007,2,2007,8,2/23/2007
Nuwara Eliya,0,2/17/2007,2,2007,8,2/23/2007
Polonnaruwa,1,2/17/2007,2,2007,8,2/23/2007
Puttalam,3,2/17/2007,2,2007,8,2/23/2007
Ratnapura,2,2/17/2007,2,2007,8,2/23/2007
Trincomalee,1,2/17/2007,2,2007,8,2/23/2007
Vavuniya,2,2/17/2007,2,2007,8,2/23/2007
Ampara,1,2/24/2007,2,2007,9,3/2/2007
Anuradhapura,0,2/24/2007,2,2007,9,3/2/2007
Badulla,1,2/24/2007,2,2007,9,3/2/2007
Batticaloa,1,2/24/2007,2,2007,9,3/2/2007
Colombo,20,2/24/2007,2,2007,9,3/2/2007
Galle,1,2/24/2007,2,2007,9,3/2/2007
Gampaha,5,2/24/2007,2,2007,9,3/2/2007
Hambantota,1,2/24/2007,2,2007,9,3/2/2007
Jaffna,0,2/24/2007,2,2007,9,3/2/2007
Kalmunai,0,2/24/2007,2,2007,9,3/2/2007
Kalutara,5,2/24/2007,2,2007,9,3/2/2007
Kandy,7,2/24/2007,2,2007,9,3/2/2007
Kegalle,1,2/24/2007,2,2007,9,3/2/2007
Kilinochchi,0,2/24/2007,2,2007,9,3/2/2007
Kurunegala,8,2/24/2007,2,2007,9,3/2/2007
Mannar,0,2/24/2007,2,2007,9,3/2/2007
Matale,1,2/24/2007,2,2007,9,3/2/2007
Matara,3,2/24/2007,2,2007,9,3/2/2007
Monaragala,0,2/24/2007,2,2007,9,3/2/2007
Mullaitivu,0,2/24/2007,2,2007,9,3/2/2007
Nuwara Eliya,0,2/24/2007,2,2007,9,3/2/2007
Polonnaruwa,1,2/24/2007,2,2007,9,3/2/2007
Puttalam,2,2/24/2007,2,2007,9,3/2/2007
Ratnapura,1,2/24/2007,2,2007,9,3/2/2007
Trincomalee,0,2/24/2007,2,2007,9,3/2/2007
Vavuniya,0,2/24/2007,2,2007,9,3/2/2007
Ampara,0,3/3/2007,3,2007,10,3/9/2007
Anuradhapura,2,3/3/2007,3,2007,10,3/9/2007
Badulla,1,3/3/2007,3,2007,10,3/9/2007
Batticaloa,0,3/3/2007,3,2007,10,3/9/2007
Colombo,19,3/3/2007,3,2007,10,3/9/2007
Galle,2,3/3/2007,3,2007,10,3/9/2007
Gampaha,8,3/3/2007,3,2007,10,3/9/2007
Hambantota,0,3/3/2007,3,2007,10,3/9/2007
Jaffna,0,3/3/2007,3,2007,10,3/9/2007
Kalmunai,0,3/3/2007,3,2007,10,3/9/2007
Kalutara,8,3/3/2007,3,2007,10,3/9/2007
Kandy,7,3/3/2007,3,2007,10,3/9/2007
Kegalle,8,3/3/2007,3,2007,10,3/9/2007
Kilinochchi,0,3/3/2007,3,2007,10,3/9/2007
Kurunegala,6,3/3/2007,3,2007,10,3/9/2007
Mannar,0,3/3/2007,3,2007,10,3/9/2007
Matale,1,3/3/2007,3,2007,10,3/9/2007
Matara,2,3/3/2007,3,2007,10,3/9/2007
Monaragala,0,3/3/2007,3,2007,10,3/9/2007
Mullaitivu,0,3/3/2007,3,2007,10,3/9/2007
Nuwara Eliya,0,3/3/2007,3,2007,10,3/9/2007
Polonnaruwa,1,3/3/2007,3,2007,10,3/9/2007
Puttalam,1,3/3/2007,3,2007,10,3/9/2007
Ratnapura,4,3/3/2007,3,2007,10,3/9/2007
Trincomalee,5,3/3/2007,3,2007,10,3/9/2007
Vavuniya,0,3/3/2007,3,2007,10,3/9/2007
Ampara,0,3/10/2007,3,2007,11,3/16/2007
Anuradhapura,1,3/10/2007,3,2007,11,3/16/2007
Badulla,1,3/10/2007,3,2007,11,3/16/2007
Batticaloa,1,3/10/2007,3,2007,11,3/16/2007
Colombo,11,3/10/2007,3,2007,11,3/16/2007
Galle,1,3/10/2007,3,2007,11,3/16/2007
Gampaha,9,3/10/2007,3,2007,11,3/16/2007
Hambantota,3,3/10/2007,3,2007,11,3/16/2007
Jaffna,0,3/10/2007,3,2007,11,3/16/2007
Kalmunai,0,3/10/2007,3,2007,11,3/16/2007
Kalutara,4,3/10/2007,3,2007,11,3/16/2007
Kandy,3,3/10/2007,3,2007,11,3/16/2007
Kegalle,3,3/10/2007,3,2007,11,3/16/2007
Kilinochchi,0,3/10/2007,3,2007,11,3/16/2007
Kurunegala,11,3/10/2007,3,2007,11,3/16/2007
Mannar,0,3/10/2007,3,2007,11,3/16/2007
Matale,1,3/10/2007,3,2007,11,3/16/2007
Matara,2,3/10/2007,3,2007,11,3/16/2007
Monaragala,0,3/10/2007,3,2007,11,3/16/2007
Mullaitivu,0,3/10/2007,3,2007,11,3/16/2007
Nuwara Eliya,1,3/10/2007,3,2007,11,3/16/2007
Polonnaruwa,1,3/10/2007,3,2007,11,3/16/2007
Puttalam,2,3/10/2007,3,2007,11,3/16/2007
Ratnapura,6,3/10/2007,3,2007,11,3/16/2007
Trincomalee,0,3/10/2007,3,2007,11,3/16/2007
Vavuniya,0,3/10/2007,3,2007,11,3/16/2007
Ampara,0,3/17/2007,3,2007,12,3/23/2007
Anuradhapura,1,3/17/2007,3,2007,12,3/23/2007
Badulla,1,3/17/2007,3,2007,12,3/23/2007
Batticaloa,1,3/17/2007,3,2007,12,3/23/2007
Colombo,11,3/17/2007,3,2007,12,3/23/2007
Galle,0,3/17/2007,3,2007,12,3/23/2007
Gampaha,4,3/17/2007,3,2007,12,3/23/2007
Hambantota,1,3/17/2007,3,2007,12,3/23/2007
Jaffna,0,3/17/2007,3,2007,12,3/23/2007
Kalmunai,0,3/17/2007,3,2007,12,3/23/2007
Kalutara,5,3/17/2007,3,2007,12,3/23/2007
Kandy,4,3/17/2007,3,2007,12,3/23/2007
Kegalle,1,3/17/2007,3,2007,12,3/23/2007
Kilinochchi,0,3/17/2007,3,2007,12,3/23/2007
Kurunegala,0,3/17/2007,3,2007,12,3/23/2007
Mannar,0,3/17/2007,3,2007,12,3/23/2007
Matale,1,3/17/2007,3,2007,12,3/23/2007
Matara,1,3/17/2007,3,2007,12,3/23/2007
Monaragala,1,3/17/2007,3,2007,12,3/23/2007
Mullaitivu,0,3/17/2007,3,2007,12,3/23/2007
Nuwara Eliya,0,3/17/2007,3,2007,12,3/23/2007
Polonnaruwa,0,3/17/2007,3,2007,12,3/23/2007
Puttalam,0,3/17/2007,3,2007,12,3/23/2007
Ratnapura,3,3/17/2007,3,2007,12,3/23/2007
Trincomalee,0,3/17/2007,3,2007,12,3/23/2007
Vavuniya,0,3/17/2007,3,2007,12,3/23/2007
Ampara,0,3/24/2007,3,2007,13,3/30/2007
Anuradhapura,0,3/24/2007,3,2007,13,3/30/2007
Badulla,0,3/24/2007,3,2007,13,3/30/2007
Batticaloa,1,3/24/2007,3,2007,13,3/30/2007
Colombo,3,3/24/2007,3,2007,13,3/30/2007
Galle,1,3/24/2007,3,2007,13,3/30/2007
Gampaha,1,3/24/2007,3,2007,13,3/30/2007
Hambantota,1,3/24/2007,3,2007,13,3/30/2007
Jaffna,0,3/24/2007,3,2007,13,3/30/2007
Kalmunai,0,3/24/2007,3,2007,13,3/30/2007
Kalutara,2,3/24/2007,3,2007,13,3/30/2007
Kandy,2,3/24/2007,3,2007,13,3/30/2007
Kegalle,2,3/24/2007,3,2007,13,3/30/2007
Kilinochchi,0,3/24/2007,3,2007,13,3/30/2007
Kurunegala,6,3/24/2007,3,2007,13,3/30/2007
Mannar,0,3/24/2007,3,2007,13,3/30/2007
Matale,0,3/24/2007,3,2007,13,3/30/2007
Matara,3,3/24/2007,3,2007,13,3/30/2007
Monaragala,0,3/24/2007,3,2007,13,3/30/2007
Mullaitivu,0,3/24/2007,3,2007,13,3/30/2007
Nuwara Eliya,0,3/24/2007,3,2007,13,3/30/2007
Polonnaruwa,0,3/24/2007,3,2007,13,3/30/2007
Puttalam,0,3/24/2007,3,2007,13,3/30/2007
Ratnapura,0,3/24/2007,3,2007,13,3/30/2007
Trincomalee,0,3/24/2007,3,2007,13,3/30/2007
Vavuniya,0,3/24/2007,3,2007,13,3/30/2007
Ampara,0,3/31/2007,3,2007,14,4/6/2007
Anuradhapura,1,3/31/2007,3,2007,14,4/6/2007
Badulla,1,3/31/2007,3,2007,14,4/6/2007
Batticaloa,0,3/31/2007,3,2007,14,4/6/2007
Colombo,10,3/31/2007,3,2007,14,4/6/2007
Galle,0,3/31/2007,3,2007,14,4/6/2007
Gampaha,2,3/31/2007,3,2007,14,4/6/2007
Hambantota,3,3/31/2007,3,2007,14,4/6/2007
Jaffna,0,3/31/2007,3,2007,14,4/6/2007
Kalmunai,0,3/31/2007,3,2007,14,4/6/2007
Kalutara,5,3/31/2007,3,2007,14,4/6/2007
Kandy,7,3/31/2007,3,2007,14,4/6/2007
Kegalle,1,3/31/2007,3,2007,14,4/6/2007
Kilinochchi,0,3/31/2007,3,2007,14,4/6/2007
Kurunegala,6,3/31/2007,3,2007,14,4/6/2007
Mannar,0,3/31/2007,3,2007,14,4/6/2007
Matale,0,3/31/2007,3,2007,14,4/6/2007
Matara,0,3/31/2007,3,2007,14,4/6/2007
Monaragala,0,3/31/2007,3,2007,14,4/6/2007
Mullaitivu,0,3/31/2007,3,2007,14,4/6/2007
Nuwara Eliya,0,3/31/2007,3,2007,14,4/6/2007
Polonnaruwa,1,3/31/2007,3,2007,14,4/6/2007
Puttalam,1,3/31/2007,3,2007,14,4/6/2007
Ratnapura,0,3/31/2007,3,2007,14,4/6/2007
Trincomalee,0,3/31/2007,3,2007,14,4/6/2007
Vavuniya,0,3/31/2007,3,2007,14,4/6/2007
Ampara,0,4/7/2007,4,2007,15,4/13/2007
Anuradhapura,1,4/7/2007,4,2007,15,4/13/2007
Badulla,0,4/7/2007,4,2007,15,4/13/2007
Batticaloa,5,4/7/2007,4,2007,15,4/13/2007
Colombo,7,4/7/2007,4,2007,15,4/13/2007
Galle,0,4/7/2007,4,2007,15,4/13/2007
Gampaha,3,4/7/2007,4,2007,15,4/13/2007
Hambantota,0,4/7/2007,4,2007,15,4/13/2007
Jaffna,0,4/7/2007,4,2007,15,4/13/2007
Kalmunai,0,4/7/2007,4,2007,15,4/13/2007
Kalutara,1,4/7/2007,4,2007,15,4/13/2007
Kandy,3,4/7/2007,4,2007,15,4/13/2007
Kegalle,0,4/7/2007,4,2007,15,4/13/2007
Kilinochchi,0,4/7/2007,4,2007,15,4/13/2007
Kurunegala,5,4/7/2007,4,2007,15,4/13/2007
Mannar,0,4/7/2007,4,2007,15,4/13/2007
Matale,1,4/7/2007,4,2007,15,4/13/2007
Matara,1,4/7/2007,4,2007,15,4/13/2007
Monaragala,0,4/7/2007,4,2007,15,4/13/2007
Mullaitivu,0,4/7/2007,4,2007,15,4/13/2007
Nuwara Eliya,0,4/7/2007,4,2007,15,4/13/2007
Polonnaruwa,0,4/7/2007,4,2007,15,4/13/2007
Puttalam,0,4/7/2007,4,2007,15,4/13/2007
Ratnapura,3,4/7/2007,4,2007,15,4/13/2007
Trincomalee,1,4/7/2007,4,2007,15,4/13/2007
Vavuniya,0,4/7/2007,4,2007,15,4/13/2007
Ampara,0,4/14/2007,4,2007,16,4/20/2007
Anuradhapura,1,4/14/2007,4,2007,16,4/20/2007
Badulla,0,4/14/2007,4,2007,16,4/20/2007
Batticaloa,5,4/14/2007,4,2007,16,4/20/2007
Colombo,10,4/14/2007,4,2007,16,4/20/2007
Galle,0,4/14/2007,4,2007,16,4/20/2007
Gampaha,8,4/14/2007,4,2007,16,4/20/2007
Hambantota,2,4/14/2007,4,2007,16,4/20/2007
Jaffna,0,4/14/2007,4,2007,16,4/20/2007
Kalmunai,0,4/14/2007,4,2007,16,4/20/2007
Kalutara,1,4/14/2007,4,2007,16,4/20/2007
Kandy,1,4/14/2007,4,2007,16,4/20/2007
Kegalle,2,4/14/2007,4,2007,16,4/20/2007
Kilinochchi,0,4/14/2007,4,2007,16,4/20/2007
Kurunegala,2,4/14/2007,4,2007,16,4/20/2007
Mannar,0,4/14/2007,4,2007,16,4/20/2007
Matale,0,4/14/2007,4,2007,16,4/20/2007
Matara,0,4/14/2007,4,2007,16,4/20/2007
Monaragala,0,4/14/2007,4,2007,16,4/20/2007
Mullaitivu,0,4/14/2007,4,2007,16,4/20/2007
Nuwara Eliya,0,4/14/2007,4,2007,16,4/20/2007
Polonnaruwa,6,4/14/2007,4,2007,16,4/20/2007
Puttalam,1,4/14/2007,4,2007,16,4/20/2007
Ratnapura,3,4/14/2007,4,2007,16,4/20/2007
Trincomalee,3,4/14/2007,4,2007,16,4/20/2007
Vavuniya,0,4/14/2007,4,2007,16,4/20/2007
Ampara,0,4/21/2007,4,2007,17,4/27/2007
Anuradhapura,1,4/21/2007,4,2007,17,4/27/2007
Badulla,0,4/21/2007,4,2007,17,4/27/2007
Batticaloa,1,4/21/2007,4,2007,17,4/27/2007
Colombo,5,4/21/2007,4,2007,17,4/27/2007
Galle,0,4/21/2007,4,2007,17,4/27/2007
Gampaha,2,4/21/2007,4,2007,17,4/27/2007
Hambantota,0,4/21/2007,4,2007,17,4/27/2007
Jaffna,0,4/21/2007,4,2007,17,4/27/2007
Kalmunai,0,4/21/2007,4,2007,17,4/27/2007
Kalutara,3,4/21/2007,4,2007,17,4/27/2007
Kandy,3,4/21/2007,4,2007,17,4/27/2007
Kegalle,0,4/21/2007,4,2007,17,4/27/2007
Kilinochchi,0,4/21/2007,4,2007,17,4/27/2007
Kurunegala,3,4/21/2007,4,2007,17,4/27/2007
Mannar,0,4/21/2007,4,2007,17,4/27/2007
Matale,0,4/21/2007,4,2007,17,4/27/2007
Matara,5,4/21/2007,4,2007,17,4/27/2007
Monaragala,0,4/21/2007,4,2007,17,4/27/2007
Mullaitivu,0,4/21/2007,4,2007,17,4/27/2007
Nuwara Eliya,0,4/21/2007,4,2007,17,4/27/2007
Polonnaruwa,3,4/21/2007,4,2007,17,4/27/2007
Puttalam,1,4/21/2007,4,2007,17,4/27/2007
Ratnapura,0,4/21/2007,4,2007,17,4/27/2007
Trincomalee,0,4/21/2007,4,2007,17,4/27/2007
Vavuniya,0,4/21/2007,4,2007,17,4/27/2007
Ampara,0,4/28/2007,4,2007,18,5/4/2007
Anuradhapura,1,4/28/2007,4,2007,18,5/4/2007
Badulla,0,4/28/2007,4,2007,18,5/4/2007
Batticaloa,6,4/28/2007,4,2007,18,5/4/2007
Colombo,11,4/28/2007,4,2007,18,5/4/2007
Galle,0,4/28/2007,4,2007,18,5/4/2007
Gampaha,2,4/28/2007,4,2007,18,5/4/2007
Hambantota,0,4/28/2007,4,2007,18,5/4/2007
Jaffna,0,4/28/2007,4,2007,18,5/4/2007
Kalmunai,0,4/28/2007,4,2007,18,5/4/2007
Kalutara,1,4/28/2007,4,2007,18,5/4/2007
Kandy,2,4/28/2007,4,2007,18,5/4/2007
Kegalle,1,4/28/2007,4,2007,18,5/4/2007
Kilinochchi,0,4/28/2007,4,2007,18,5/4/2007
Kurunegala,3,4/28/2007,4,2007,18,5/4/2007
Mannar,0,4/28/2007,4,2007,18,5/4/2007
Matale,0,4/28/2007,4,2007,18,5/4/2007
Matara,2,4/28/2007,4,2007,18,5/4/2007
Monaragala,1,4/28/2007,4,2007,18,5/4/2007
Mullaitivu,0,4/28/2007,4,2007,18,5/4/2007
Nuwara Eliya,0,4/28/2007,4,2007,18,5/4/2007
Polonnaruwa,0,4/28/2007,4,2007,18,5/4/2007
Puttalam,0,4/28/2007,4,2007,18,5/4/2007
Ratnapura,3,4/28/2007,4,2007,18,5/4/2007
Trincomalee,1,4/28/2007,4,2007,18,5/4/2007
Vavuniya,0,4/28/2007,4,2007,18,5/4/2007
Ampara,0,5/5/2007,5,2007,19,5/11/2007
Anuradhapura,4,5/5/2007,5,2007,19,5/11/2007
Badulla,0,5/5/2007,5,2007,19,5/11/2007
Batticaloa,5,5/5/2007,5,2007,19,5/11/2007
Colombo,15,5/5/2007,5,2007,19,5/11/2007
Galle,0,5/5/2007,5,2007,19,5/11/2007
Gampaha,3,5/5/2007,5,2007,19,5/11/2007
Hambantota,1,5/5/2007,5,2007,19,5/11/2007
Jaffna,0,5/5/2007,5,2007,19,5/11/2007
Kalmunai,0,5/5/2007,5,2007,19,5/11/2007
Kalutara,8,5/5/2007,5,2007,19,5/11/2007
Kandy,1,5/5/2007,5,2007,19,5/11/2007
Kegalle,6,5/5/2007,5,2007,19,5/11/2007
Kilinochchi,0,5/5/2007,5,2007,19,5/11/2007
Kurunegala,3,5/5/2007,5,2007,19,5/11/2007
Mannar,0,5/5/2007,5,2007,19,5/11/2007
Matale,0,5/5/2007,5,2007,19,5/11/2007
Matara,2,5/5/2007,5,2007,19,5/11/2007
Monaragala,1,5/5/2007,5,2007,19,5/11/2007
Mullaitivu,0,5/5/2007,5,2007,19,5/11/2007
Nuwara Eliya,1,5/5/2007,5,2007,19,5/11/2007
Polonnaruwa,0,5/5/2007,5,2007,19,5/11/2007
Puttalam,1,5/5/2007,5,2007,19,5/11/2007
Ratnapura,4,5/5/2007,5,2007,19,5/11/2007
Trincomalee,0,5/5/2007,5,2007,19,5/11/2007
Vavuniya,0,5/5/2007,5,2007,19,5/11/2007
Ampara,0,5/12/2007,5,2007,20,5/18/2007
Anuradhapura,3,5/12/2007,5,2007,20,5/18/2007
Badulla,1,5/12/2007,5,2007,20,5/18/2007
Batticaloa,2,5/12/2007,5,2007,20,5/18/2007
Colombo,12,5/12/2007,5,2007,20,5/18/2007
Galle,0,5/12/2007,5,2007,20,5/18/2007
Gampaha,5,5/12/2007,5,2007,20,5/18/2007
Hambantota,1,5/12/2007,5,2007,20,5/18/2007
Jaffna,0,5/12/2007,5,2007,20,5/18/2007
Kalmunai,0,5/12/2007,5,2007,20,5/18/2007
Kalutara,3,5/12/2007,5,2007,20,5/18/2007
Kandy,1,5/12/2007,5,2007,20,5/18/2007
Kegalle,4,5/12/2007,5,2007,20,5/18/2007
Kilinochchi,0,5/12/2007,5,2007,20,5/18/2007
Kurunegala,5,5/12/2007,5,2007,20,5/18/2007
Mannar,0,5/12/2007,5,2007,20,5/18/2007
Matale,0,5/12/2007,5,2007,20,5/18/2007
Matara,1,5/12/2007,5,2007,20,5/18/2007
Monaragala,0,5/12/2007,5,2007,20,5/18/2007
Mullaitivu,0,5/12/2007,5,2007,20,5/18/2007
Nuwara Eliya,3,5/12/2007,5,2007,20,5/18/2007
Polonnaruwa,0,5/12/2007,5,2007,20,5/18/2007
Puttalam,3,5/12/2007,5,2007,20,5/18/2007
Ratnapura,3,5/12/2007,5,2007,20,5/18/2007
Trincomalee,0,5/12/2007,5,2007,20,5/18/2007
Vavuniya,0,5/12/2007,5,2007,20,5/18/2007
Ampara,0,5/19/2007,5,2007,21,5/25/2007
Anuradhapura,0,5/19/2007,5,2007,21,5/25/2007
Badulla,2,5/19/2007,5,2007,21,5/25/2007
Batticaloa,7,5/19/2007,5,2007,21,5/25/2007
Colombo,6,5/19/2007,5,2007,21,5/25/2007
Galle,2,5/19/2007,5,2007,21,5/25/2007
Gampaha,7,5/19/2007,5,2007,21,5/25/2007
Hambantota,0,5/19/2007,5,2007,21,5/25/2007
Jaffna,0,5/19/2007,5,2007,21,5/25/2007
Kalmunai,0,5/19/2007,5,2007,21,5/25/2007
Kalutara,1,5/19/2007,5,2007,21,5/25/2007
Kandy,3,5/19/2007,5,2007,21,5/25/2007
